Domain Code;Domain;Area Code (M49);Area;Code;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
RFN;Fertilizers by Nutrient;348;Hungary;HU;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;415901;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;348;Hungary;HU;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;445152;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;348;Hungary;HU;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;456306;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;348;Hungary;HU;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;325464;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;12500;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;12126;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;10848;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;12000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;11200;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;10062;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;11592;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;11800;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;12500;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;13500;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;13000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;8981;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;11085;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;10344;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;9889;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;9775;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;12342;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;13832;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;15321;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;7535;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;7590;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;8670;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;9429;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;8616;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;10793;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;11374;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;10831;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;13066;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;11743;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;10381;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;11408;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;12245;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;352;Iceland;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;11211;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;370000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;347900;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;353000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;404000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;433000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;425000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;394000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;397000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;444000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;429000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;368410;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;366000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;363513;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;391200;E;Estimated value;
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;352165;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;345154;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;321588;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;308960;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;306806;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;362395;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;313649;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;296536;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;353044;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;331782;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;331782;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;330959;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;339104;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;369089;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;408495;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;367364;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;379519;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;399164;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;372;Ireland;IE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;343193;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;878960;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;906720;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;910000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;917900;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;879200;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;875000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;876000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;855000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;845000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;868000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;828000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;773161;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;845003;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;846812;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;866469;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;800697;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;798807;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;812480;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;380;Italy;IT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;670261;A;Official figure;Official data from questionnaire
