,region,crop,year,value,label,unit,confidence
28016,FRK2,Grain maize,2016,0.10783,harvested area,Mha,unprocessed
28017,FRK2,Grain maize,2017,0.10426,harvested area,Mha,unprocessed
28018,FRK2,Grain maize,2018,0.09251000000000001,harvested area,Mha,unprocessed
28019,FRK2,Grain maize,2019,0.09353,harvested area,Mha,unprocessed
28020,FRK2,Grapes,1990,0.0608,harvested area,Mha,unprocessed
28021,FRK2,Grapes,1991,0.060899999999999996,harvested area,Mha,unprocessed
28022,FRK2,Grapes,1992,0.0606,harvested area,Mha,unprocessed
28023,FRK2,Grapes,1993,0.061,harvested area,Mha,unprocessed
28024,FRK2,Grapes,1994,0.0608,harvested area,Mha,unprocessed
28025,FRK2,Grapes,1995,0.062,harvested area,Mha,unprocessed
28026,FRK2,Grapes,1996,0.0611,harvested area,Mha,unprocessed
28027,FRK2,Grapes,1997,0.061399999999999996,harvested area,Mha,unprocessed
28028,FRK2,Grapes,1998,0.061,harvested area,Mha,unprocessed
28029,FRK2,Grapes,1999,0.060700000000000004,harvested area,Mha,unprocessed
28030,FRK2,Grapes,2000,0.056551854919972916,harvested area,Mha,filled (a)
28031,FRK2,Grapes,2001,0.05668838669007363,harvested area,Mha,filled (a)
28032,FRK2,Grapes,2002,0.0567101526244375,harvested area,Mha,filled (a)
28033,FRK2,Grapes,2003,0.05610862134747208,harvested area,Mha,filled (a)
28034,FRK2,Grapes,2004,0.05604464269191765,harvested area,Mha,filled (a)
28035,FRK2,Grapes,2005,0.05613236600314177,harvested area,Mha,filled (a)
28036,FRK2,Grapes,2006,0.0556548345946736,harvested area,Mha,filled (a)
28037,FRK2,Grapes,2007,0.05468921859743964,harvested area,Mha,filled (a)
28038,FRK2,Grapes,2008,0.05357321978096431,harvested area,Mha,filled (a)
28039,FRK2,Grapes,2009,0.052154476604700475,harvested area,Mha,filled (a)
28040,FRK2,Grapes,2010,0.051333307262790444,harvested area,Mha,filled (a)
28041,FRK2,Grapes,2011,0.05038681890484594,harvested area,Mha,filled (a)
28042,FRK2,Grapes,2012,0.050183670184116395,harvested area,Mha,filled (a)
28043,FRK2,Grapes,2013,0.05016388297105832,harvested area,Mha,filled (a)
28044,FRK2,Grapes,2014,0.049952159791336936,harvested area,Mha,filled (a)
28045,FRK2,Grapes,2015,0.04962171333326712,harvested area,Mha,filled (a)
28046,FRK2,Grapes,2016,0.04957950061207656,harvested area,Mha,filled (a)
28047,FRK2,Grapes,2017,0.04949837303853847,harvested area,Mha,filled (a)
28048,FRK2,Grapes,2018,0.049508926218836104,harvested area,Mha,filled (a)
28049,FRK2,Grapes,2019,0.049828819496608286,harvested area,Mha,filled (a)
28050,FRK2,Oilseeds,1990,0.14840908192684144,harvested area,Mha,filled (a)
28051,FRK2,Oilseeds,1991,0.13981197163083645,harvested area,Mha,filled (a)
28052,FRK2,Oilseeds,1992,0.12573426363308363,harvested area,Mha,filled (a)
28053,FRK2,Oilseeds,1993,0.09565366593133584,harvested area,Mha,filled (a)
28054,FRK2,Oilseeds,1994,0.1206502646077403,harvested area,Mha,filled (a)
28055,FRK2,Oilseeds,1995,0.0997631606730337,harvested area,Mha,filled (a)
28056,FRK2,Oilseeds,1996,0.09133508926279649,harvested area,Mha,filled (a)
28057,FRK2,Oilseeds,1997,0.08872229200224718,harvested area,Mha,filled (a)
28058,FRK2,Oilseeds,1998,0.08843137392908863,harvested area,Mha,filled (a)
28059,FRK2,Oilseeds,1999,0.0909771963781523,harvested area,Mha,filled (a)
28060,FRK2,Oilseeds,2000,0.052266876006741556,harvested area,Mha,filled (a)
28061,FRK2,Oilseeds,2001,0.0513462352639201,harvested area,Mha,filled (a)
28062,FRK2,Oilseeds,2002,0.0408321995588015,harvested area,Mha,filled (a)
28063,FRK2,Oilseeds,2003,0.0455,harvested area,Mha,unprocessed
28064,FRK2,Oilseeds,2004,0.0385,harvested area,Mha,unprocessed
28065,FRK2,Oilseeds,2005,0.0418,harvested area,Mha,unprocessed
28066,FRK2,Oilseeds,2006,0.048383801415855174,harvested area,Mha,filled (a)
28067,FRK2,Oilseeds,2007,0.04453,harvested area,Mha,unprocessed
28068,FRK2,Oilseeds,2008,0.03841930985480649,harvested area,Mha,filled (a)
28069,FRK2,Oilseeds,2009,0.04369963022621722,harvested area,Mha,filled (a)
28070,FRK2,Oilseeds,2010,0.043634802051985,harvested area,Mha,filled (a)
28071,FRK2,Oilseeds,2011,0.051677495229026205,harvested area,Mha,filled (a)
28072,FRK2,Oilseeds,2012,0.04902986803465667,harvested area,Mha,filled (a)
28073,FRK2,Oilseeds,2013,0.04587513054428215,harvested area,Mha,filled (a)
28074,FRK2,Oilseeds,2014,0.05183,harvested area,Mha,unprocessed
28075,FRK2,Oilseeds,2015,0.05125,harvested area,Mha,unprocessed
28076,FRK2,Oilseeds,2016,0.04983,harvested area,Mha,unprocessed
28077,FRK2,Oilseeds,2017,0.057780000000000005,harvested area,Mha,unprocessed
28078,FRK2,Oilseeds,2018,0.05907,harvested area,Mha,unprocessed
28079,FRK2,Oilseeds,2019,0.0507,harvested area,Mha,unprocessed
28080,FRK2,Olives,1990,0.001,harvested area,Mha,unprocessed
28081,FRK2,Olives,1991,0.001,harvested area,Mha,unprocessed
28082,FRK2,Olives,1992,0.001,harvested area,Mha,unprocessed
28083,FRK2,Olives,1993,0.001,harvested area,Mha,unprocessed
28084,FRK2,Olives,1994,0.001,harvested area,Mha,unprocessed
28085,FRK2,Olives,1995,0.001,harvested area,Mha,unprocessed
28086,FRK2,Olives,1996,0.0012,harvested area,Mha,unprocessed
28087,FRK2,Olives,1997,0.001,harvested area,Mha,unprocessed
28088,FRK2,Olives,1998,0.0012,harvested area,Mha,unprocessed
28089,FRK2,Olives,1999,0.0013,harvested area,Mha,unprocessed
28090,FRK2,Olives,2000,0.0011160192553369736,harvested area,Mha,filled (a)
28091,FRK2,Olives,2001,0.0011396880441712411,harvested area,Mha,filled (a)
28092,FRK2,Olives,2002,0.001166225777106632,harvested area,Mha,filled (a)
28093,FRK2,Olives,2003,0.001182722205688091,harvested area,Mha,filled (a)
28094,FRK2,Olives,2004,0.0011963496901684267,harvested area,Mha,filled (a)
28095,FRK2,Olives,2005,0.0012164322988762902,harvested area,Mha,filled (a)
28096,FRK2,Olives,2006,0.0012200184790026945,harvested area,Mha,filled (a)
28097,FRK2,Olives,2007,0.0012085427025982011,harvested area,Mha,filled (a)
28098,FRK2,Olives,2008,0.0011970669261937078,harvested area,Mha,filled (a)
28099,FRK2,Olives,2009,0.0011927635100420226,harvested area,Mha,filled (a)
28100,FRK2,Olives,2010,0.0012106944106740434,harvested area,Mha,filled (a)
28101,FRK2,Olives,2011,0.0012157150628510091,harvested area,Mha,filled (a)
28102,FRK2,Olives,2012,0.0012236046591290984,harvested area,Mha,filled (a)
28103,FRK2,Olives,2013,0.0012314942554071877,harvested area,Mha,filled (a)
28104,FRK2,Olives,2014,0.001234363199508311,harvested area,Mha,filled (a)
28105,FRK2,Olives,2015,0.001234363199508311,harvested area,Mha,filled (a)
28106,FRK2,Olives,2016,0.0012465562119380851,harvested area,Mha,filled (a)
28107,FRK2,Olives,2017,0.0012465562119380851,harvested area,Mha,filled (a)
28108,FRK2,Olives,2018,0.0012479906839886466,harvested area,Mha,filled (a)
28109,FRK2,Olives,2019,0.0012709422367976333,harvested area,Mha,filled (a)
28110,FRK2,Other cereals,1990,0.03013404125921543,harvested area,Mha,filled (a)
28111,FRK2,Other cereals,1991,0.02970517584222215,harvested area,Mha,filled (a)
28112,FRK2,Other cereals,1992,0.032873614794841466,harvested area,Mha,filled (a)
28113,FRK2,Other cereals,1993,0.029023459713966207,harvested area,Mha,filled (a)
28114,FRK2,Other cereals,1994,0.025263351453043044,harvested area,Mha,filled (a)
28115,FRK2,Other cereals,1995,0.025224718109280994,harvested area,Mha,filled (a)
28116,FRK2,Other cereals,1996,0.02735643081145054,harvested area,Mha,filled (a)
28117,FRK2,Other cereals,1997,0.029053700050833412,harvested area,Mha,filled (a)
28118,FRK2,Other cereals,1998,0.029771923793347543,harvested area,Mha,filled (a)
28119,FRK2,Other cereals,1999,0.027456227111551573,harvested area,Mha,filled (a)
28120,FRK2,Other cereals,2000,0.02787008324476016,harvested area,Mha,filled (a)
28121,FRK2,Other cereals,2001,0.028820217278381664,harvested area,Mha,filled (a)
28122,FRK2,Other cereals,2002,0.03201321479815665,harvested area,Mha,filled (a)
28123,FRK2,Other cereals,2003,0.031706252879166716,harvested area,Mha,filled (a)
28124,FRK2,Other cereals,2004,0.03287168947797373,harvested area,Mha,filled (a)
28125,FRK2,Other cereals,2005,0.03257934034973588,harvested area,Mha,filled (a)
28126,FRK2,Other cereals,2006,0.03233995550328012,harvested area,Mha,filled (a)
28127,FRK2,Other cereals,2007,0.032830000000000005,harvested area,Mha,unprocessed
28128,FRK2,Other cereals,2008,0.03236,harvested area,Mha,unprocessed
28129,FRK2,Other cereals,2009,0.03500603701952311,harvested area,Mha,filled (a)
28130,FRK2,Other cereals,2010,0.036090000000000004,harvested area,Mha,unprocessed
28131,FRK2,Other cereals,2011,0.03481,harvested area,Mha,unprocessed
28132,FRK2,Other cereals,2012,0.034170000000000006,harvested area,Mha,unprocessed
28133,FRK2,Other cereals,2013,0.03307,harvested area,Mha,unprocessed
28134,FRK2,Other cereals,2014,0.03440714297101559,harvested area,Mha,filled (a)
28135,FRK2,Other cereals,2015,0.031142014151321666,harvested area,Mha,filled (a)
28136,FRK2,Other cereals,2016,0.03110767079653576,harvested area,Mha,filled (a)
28137,FRK2,Other cereals,2017,0.030920517764544114,harvested area,Mha,filled (a)
28138,FRK2,Other cereals,2018,0.029829028192120185,harvested area,Mha,filled (a)
28139,FRK2,Other cereals,2019,0.03356979891403345,harvested area,Mha,filled (a)
28140,FRK2,Other permanent crops,1990,0.0433,harvested area,Mha,unprocessed
28141,FRK2,Other permanent crops,1991,0.0442,harvested area,Mha,unprocessed
28142,FRK2,Other permanent crops,1992,0.0456,harvested area,Mha,unprocessed
28143,FRK2,Other permanent crops,1993,0.046799999999999994,harvested area,Mha,unprocessed
28144,FRK2,Other permanent crops,1994,0.0469,harvested area,Mha,unprocessed
28145,FRK2,Other permanent crops,1995,0.046700000000000005,harvested area,Mha,unprocessed
28146,FRK2,Other permanent crops,1996,0.045899999999999996,harvested area,Mha,unprocessed
28147,FRK2,Other permanent crops,1997,0.044700000000000004,harvested area,Mha,unprocessed
28148,FRK2,Other permanent crops,1998,0.0438,harvested area,Mha,unprocessed
28149,FRK2,Other permanent crops,1999,0.0433,harvested area,Mha,unprocessed
28150,FRK2,Other permanent crops,2000,0.036087912108973365,harvested area,Mha,filled (a)
28151,FRK2,Other permanent crops,2001,0.035178688487354705,harvested area,Mha,filled (a)
28152,FRK2,Other permanent crops,2002,0.034657951322245834,harvested area,Mha,filled (a)
28153,FRK2,Other permanent crops,2003,0.034583560298658854,harvested area,Mha,filled (a)
28154,FRK2,Other permanent crops,2004,0.03415994474767743,harvested area,Mha,filled (a)
28155,FRK2,Other permanent crops,2005,0.0338417164801109,harvested area,Mha,filled (a)
28156,FRK2,Other permanent crops,2006,0.03284983616561782,harvested area,Mha,filled (a)
28157,FRK2,Other permanent crops,2007,0.03521381758182633,harvested area,Mha,filled (a)
28158,FRK2,Other permanent crops,2008,0.03483153037728212,harvested area,Mha,filled (a)
28159,FRK2,Other permanent crops,2009,0.034724076676545375,harvested area,Mha,filled (a)
28160,FRK2,Other permanent crops,2010,0.03461662297580863,harvested area,Mha,filled (a)
28161,FRK2,Other permanent crops,2011,0.033800388133673684,harvested area,Mha,filled (a)
28162,FRK2,Other permanent crops,2012,0.03320939277962156,harvested area,Mha,filled (a)
28163,FRK2,Other permanent crops,2013,0.03276098022077781,harvested area,Mha,filled (a)
28164,FRK2,Other permanent crops,2014,0.03248821313429221,harvested area,Mha,filled (a)
28165,FRK2,Other permanent crops,2015,0.032306368409968485,harvested area,Mha,filled (a)
28166,FRK2,Other permanent crops,2016,0.0329924189608262,harvested area,Mha,filled (a)
28167,FRK2,Other permanent crops,2017,0.03297382120492945,harvested area,Mha,filled (a)
28168,FRK2,Other permanent crops,2018,0.03308954057495365,harvested area,Mha,filled (a)
28169,FRK2,Other permanent crops,2019,0.03357721506291275,harvested area,Mha,filled (a)
28170,FRK2,Potatoes,1990,0.0057,harvested area,Mha,unprocessed
28171,FRK2,Potatoes,1991,0.0052,harvested area,Mha,unprocessed
28172,FRK2,Potatoes,1992,0.0048,harvested area,Mha,unprocessed
28173,FRK2,Potatoes,1993,0.004200000000000001,harvested area,Mha,unprocessed
28174,FRK2,Potatoes,1994,0.0040999999999999995,harvested area,Mha,unprocessed
28175,FRK2,Potatoes,1995,0.004,harvested area,Mha,unprocessed
28176,FRK2,Potatoes,1996,0.0037,harvested area,Mha,unprocessed
