region,year,symbol,value,label,unit,confidence
UKD,2007,Q,48.04388039568345,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2008,Q,47.70948471223022,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2009,Q,45.183500899280574,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2010,Q,48.44433543165468,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2011,Q,48.714339928057555,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2012,Q,47.67121223021583,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2013,Q,47.614208633093526,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2014,Q,50.509571942446044,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2015,Q,49.97566366906475,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2016,Q,48.94874100719424,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2017,Q,49.61600719424461,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2018,Q,49.23471223021583,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKD,2019,Q,49.52068345323741,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,1990,Q,137.69424460431657,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1991,Q,123.97931654676259,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1992,Q,110.71852517985612,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1993,Q,112.17176258992806,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1994,Q,121.6178057553957,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1995,Q,120.61870503597123,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1996,Q,131.79046762589928,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1997,Q,123.7976618705036,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1998,Q,116.80395683453239,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,1999,Q,115.16906474820145,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKE,2000,Q,115.16897392086332,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2001,Q,105.54036780575541,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2002,Q,108.72014208633094,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2003,Q,102.72526528776977,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2004,Q,102.18066456834534,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2005,Q,96.36653417266189,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2006,Q,91.1000926258993,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2007,Q,91.55531924460432,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2008,Q,90.91807464028777,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2009,Q,86.10440737410072,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2010,Q,92.31845053956835,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2011,Q,92.83298741007195,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2012,Q,90.8451402877698,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2013,Q,90.73651079136691,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2014,Q,96.25408992805757,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2015,Q,95.23664208633095,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2016,Q,93.27967625899281,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2017,Q,94.55125899280576,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2018,Q,93.82464028776978,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKE,2019,Q,94.36960431654677,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,1990,Q,178.59352517985613,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1991,Q,160.80485611510792,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1992,Q,143.60521582733813,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1993,Q,145.49010791366908,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1994,Q,157.74190647482015,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1995,Q,156.44604316546764,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1996,Q,170.9361510791367,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1997,Q,160.56924460431654,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1998,Q,151.49820143884892,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,1999,Q,149.37769784172662,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKF,2000,Q,149.37758003597122,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2001,Q,136.8889919064748,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2002,Q,141.01325359712231,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2003,Q,133.237720323741,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2004,Q,132.5313570143885,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2005,Q,124.99025719424462,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2006,Q,118.1595260791367,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2007,Q,118.74996852517985,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2008,Q,117.92344334532375,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2009,Q,111.6799739208633,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2010,Q,119.7397724820144,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2011,Q,120.40714208633094,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2012,Q,117.828845323741,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2013,Q,117.68794964028777,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2014,Q,124.84441366906476,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2015,Q,123.52475359712231,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2016,Q,120.98651079136691,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2017,Q,122.63579136690647,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2018,Q,121.69334532374101,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKF,2019,Q,122.40017985611512,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,1990,Q,110.42805755395685,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1991,Q,99.42895683453239,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1992,Q,88.79406474820145,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1993,Q,89.95953237410073,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1994,Q,97.53507194244605,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1995,Q,96.7338129496403,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1996,Q,105.69334532374101,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1997,Q,99.28327338129498,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1998,Q,93.67446043165468,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,1999,Q,92.36330935251799,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKG,2000,Q,92.36323651079138,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2001,Q,84.64128507194245,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2002,Q,87.1914010791367,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2003,Q,82.3836285971223,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2004,Q,81.94686960431656,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2005,Q,77.2840521582734,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2006,Q,73.06047032374101,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2007,Q,73.42555305755396,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2008,Q,72.91449550359712,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2009,Q,69.05402967625899,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2010,Q,74.03756924460433,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2011,Q,74.45021762589928,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2012,Q,72.85600359712231,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2013,Q,72.76888489208633,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2014,Q,77.19387410071943,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2015,Q,76.3779010791367,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2016,Q,74.80845323741008,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2017,Q,75.82823741007195,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2018,Q,75.24550359712231,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKG,2019,Q,75.68255395683454,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,1990,Q,227.67266187050362,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1991,Q,204.9955035971223,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1992,Q,183.06924460431657,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1993,Q,185.47212230215828,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1994,Q,201.09082733812951,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1995,Q,199.43884892086334,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1996,Q,217.9109712230216,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1997,Q,204.6951438848921,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1998,Q,193.1312949640288,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,1999,Q,190.42805755395685,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKH,2000,Q,190.42790737410073,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2001,Q,174.50734082733814,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2002,Q,179.76498741007197,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2003,Q,169.85266636690648,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2004,Q,168.9521879496403,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2005,Q,159.3387248201439,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2006,Q,150.6308462230216,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2007,Q,151.38354766187052,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2008,Q,150.32988579136693,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2009,Q,142.37065377697843,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2010,Q,152.64535881294967,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2011,Q,153.49612769784173,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2012,Q,150.20929136690648,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2013,Q,150.02967625899282,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2014,Q,159.1528021582734,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2015,Q,157.47048741007197,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2016,Q,154.23471223021585,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2017,Q,156.33723021582736,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2018,Q,155.1357913669065,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKH,2019,Q,156.03687050359713,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,1990,Q,137.69424460431657,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1991,Q,123.97931654676259,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1992,Q,110.71852517985612,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1993,Q,112.17176258992806,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1994,Q,121.6178057553957,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1995,Q,120.61870503597123,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1996,Q,131.79046762589928,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1997,Q,123.7976618705036,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1998,Q,116.80395683453239,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,1999,Q,115.16906474820145,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKJ,2000,Q,115.16897392086332,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2001,Q,105.54036780575541,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2002,Q,108.72014208633094,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2003,Q,102.72526528776977,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2004,Q,102.18066456834534,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2005,Q,96.36653417266189,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2006,Q,91.1000926258993,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2007,Q,91.55531924460432,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2008,Q,90.91807464028777,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2009,Q,86.10440737410072,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2010,Q,92.31845053956835,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2011,Q,92.83298741007195,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2012,Q,90.8451402877698,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2013,Q,90.73651079136691,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2014,Q,96.25408992805757,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2015,Q,95.23664208633095,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2016,Q,93.27967625899281,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2017,Q,94.55125899280576,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2018,Q,93.82464028776978,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKJ,2019,Q,94.36960431654677,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,1990,Q,178.59352517985613,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1991,Q,160.80485611510792,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1992,Q,143.60521582733813,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1993,Q,145.49010791366908,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1994,Q,157.74190647482015,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1995,Q,156.44604316546764,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1996,Q,170.9361510791367,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1997,Q,160.56924460431654,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1998,Q,151.49820143884892,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,1999,Q,149.37769784172662,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
UKK,2000,Q,149.37758003597122,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2001,Q,136.8889919064748,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2002,Q,141.01325359712231,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2003,Q,133.237720323741,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2004,Q,132.5313570143885,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2005,Q,124.99025719424462,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2006,Q,118.1595260791367,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2007,Q,118.74996852517985,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2008,Q,117.92344334532375,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
UKK,2009,Q,111.6799739208633,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
