,region,region name,year,value,label,unit,confidence
2132,IE06,Eastern and Midland Ireland,1992,11.383959817988273,atmospheric deposition rate to cropland,kg N / ha,high
2133,IE06,Eastern and Midland Ireland,1993,13.175349817740704,atmospheric deposition rate to cropland,kg N / ha,high
2134,IE06,Eastern and Midland Ireland,1994,13.314404822877478,atmospheric deposition rate to cropland,kg N / ha,high
2135,IE06,Eastern and Midland Ireland,1995,11.983517732197997,atmospheric deposition rate to cropland,kg N / ha,high
2136,IE06,Eastern and Midland Ireland,1996,13.685530017473502,atmospheric deposition rate to cropland,kg N / ha,high
2137,IE06,Eastern and Midland Ireland,1997,13.870063748136886,atmospheric deposition rate to cropland,kg N / ha,high
2138,IE06,Eastern and Midland Ireland,1998,13.629977197873195,atmospheric deposition rate to cropland,kg N / ha,high
2139,IE06,Eastern and Midland Ireland,1999,12.383768112178922,atmospheric deposition rate to cropland,kg N / ha,high
2140,IE06,Eastern and Midland Ireland,2000,12.204410354930245,atmospheric deposition rate to cropland,kg N / ha,high
2141,IE06,Eastern and Midland Ireland,2001,12.82800594271927,atmospheric deposition rate to cropland,kg N / ha,high
2142,IE06,Eastern and Midland Ireland,2002,13.226139570573986,atmospheric deposition rate to cropland,kg N / ha,high
2143,IE06,Eastern and Midland Ireland,2003,12.731812836699303,atmospheric deposition rate to cropland,kg N / ha,high
2144,IE06,Eastern and Midland Ireland,2004,10.668016713875408,atmospheric deposition rate to cropland,kg N / ha,high
2145,IE06,Eastern and Midland Ireland,2005,12.074780011856353,atmospheric deposition rate to cropland,kg N / ha,high
2146,IE06,Eastern and Midland Ireland,2006,12.130936333308593,atmospheric deposition rate to cropland,kg N / ha,high
2147,IE06,Eastern and Midland Ireland,2007,10.93420759330962,atmospheric deposition rate to cropland,kg N / ha,high
2148,IE06,Eastern and Midland Ireland,2008,11.268330490884466,atmospheric deposition rate to cropland,kg N / ha,high
2149,IE06,Eastern and Midland Ireland,2009,11.887374713710642,atmospheric deposition rate to cropland,kg N / ha,high
2150,IE06,Eastern and Midland Ireland,2010,10.39308077523398,atmospheric deposition rate to cropland,kg N / ha,high
2151,IE06,Eastern and Midland Ireland,2011,9.786822316335538,atmospheric deposition rate to cropland,kg N / ha,high
2152,IE06,Eastern and Midland Ireland,2012,11.47268691309378,atmospheric deposition rate to cropland,kg N / ha,high
2153,IE06,Eastern and Midland Ireland,2013,10.906769731818876,atmospheric deposition rate to cropland,kg N / ha,high
2154,IE06,Eastern and Midland Ireland,2014,11.776013106099077,atmospheric deposition rate to cropland,kg N / ha,high
2155,IE06,Eastern and Midland Ireland,2015,9.66744918157608,atmospheric deposition rate to cropland,kg N / ha,high
2156,IE06,Eastern and Midland Ireland,2016,11.714900136634505,atmospheric deposition rate to cropland,kg N / ha,high
2157,IE06,Eastern and Midland Ireland,2017,11.012460701641883,atmospheric deposition rate to cropland,kg N / ha,high
2158,IE06,Eastern and Midland Ireland,2018,11.048811459500945,atmospheric deposition rate to cropland,kg N / ha,high
2159,IE06,Eastern and Midland Ireland,2019,10.5029843668351,atmospheric deposition rate to cropland,kg N / ha,high
2160,ITC,Nord-Ovest Italia,1990,52.03572260536011,atmospheric deposition rate to cropland,kg N / ha,high
2161,ITC,Nord-Ovest Italia,1991,48.56597314880089,atmospheric deposition rate to cropland,kg N / ha,high
2162,ITC,Nord-Ovest Italia,1992,49.667456687221446,atmospheric deposition rate to cropland,kg N / ha,high
2163,ITC,Nord-Ovest Italia,1993,48.24870238927763,atmospheric deposition rate to cropland,kg N / ha,high
2164,ITC,Nord-Ovest Italia,1994,50.69880098101098,atmospheric deposition rate to cropland,kg N / ha,high
2165,ITC,Nord-Ovest Italia,1995,50.18404519250434,atmospheric deposition rate to cropland,kg N / ha,high
2166,ITC,Nord-Ovest Italia,1996,50.410601275605785,atmospheric deposition rate to cropland,kg N / ha,high
2167,ITC,Nord-Ovest Italia,1997,43.747338244986615,atmospheric deposition rate to cropland,kg N / ha,high
2168,ITC,Nord-Ovest Italia,1998,45.14198717231562,atmospheric deposition rate to cropland,kg N / ha,high
2169,ITC,Nord-Ovest Italia,1999,48.69352720435489,atmospheric deposition rate to cropland,kg N / ha,high
2170,ITC,Nord-Ovest Italia,2000,45.42324086771893,atmospheric deposition rate to cropland,kg N / ha,high
2171,ITC,Nord-Ovest Italia,2001,45.93934174708752,atmospheric deposition rate to cropland,kg N / ha,high
2172,ITC,Nord-Ovest Italia,2002,50.18747460855619,atmospheric deposition rate to cropland,kg N / ha,high
2173,ITC,Nord-Ovest Italia,2003,38.709551705850124,atmospheric deposition rate to cropland,kg N / ha,high
2174,ITC,Nord-Ovest Italia,2004,41.001041810738094,atmospheric deposition rate to cropland,kg N / ha,high
2175,ITC,Nord-Ovest Italia,2005,39.564865568333246,atmospheric deposition rate to cropland,kg N / ha,high
2176,ITC,Nord-Ovest Italia,2006,38.10849859318067,atmospheric deposition rate to cropland,kg N / ha,high
2177,ITC,Nord-Ovest Italia,2007,37.07500614687295,atmospheric deposition rate to cropland,kg N / ha,high
2178,ITC,Nord-Ovest Italia,2008,41.79838957806347,atmospheric deposition rate to cropland,kg N / ha,high
2179,ITC,Nord-Ovest Italia,2009,37.758158679605856,atmospheric deposition rate to cropland,kg N / ha,high
2180,ITC,Nord-Ovest Italia,2010,41.10894988560855,atmospheric deposition rate to cropland,kg N / ha,high
2181,ITC,Nord-Ovest Italia,2011,34.956226539195406,atmospheric deposition rate to cropland,kg N / ha,high
2182,ITC,Nord-Ovest Italia,2012,35.06154082291859,atmospheric deposition rate to cropland,kg N / ha,high
2183,ITC,Nord-Ovest Italia,2013,39.28579499825176,atmospheric deposition rate to cropland,kg N / ha,high
2184,ITC,Nord-Ovest Italia,2014,38.47653209978396,atmospheric deposition rate to cropland,kg N / ha,high
2185,ITC,Nord-Ovest Italia,2015,32.48179234795653,atmospheric deposition rate to cropland,kg N / ha,high
2186,ITC,Nord-Ovest Italia,2016,36.2215433021563,atmospheric deposition rate to cropland,kg N / ha,high
2187,ITC,Nord-Ovest Italia,2017,31.023906376738097,atmospheric deposition rate to cropland,kg N / ha,high
2188,ITC,Nord-Ovest Italia,2018,37.34780138974301,atmospheric deposition rate to cropland,kg N / ha,high
2189,ITC,Nord-Ovest Italia,2019,33.470415890849395,atmospheric deposition rate to cropland,kg N / ha,high
2190,ITF,Sud Italia,1990,12.946001256876398,atmospheric deposition rate to cropland,kg N / ha,high
2191,ITF,Sud Italia,1991,13.017865584706492,atmospheric deposition rate to cropland,kg N / ha,high
2192,ITF,Sud Italia,1992,12.790099023360352,atmospheric deposition rate to cropland,kg N / ha,high
2193,ITF,Sud Italia,1993,11.911414474599608,atmospheric deposition rate to cropland,kg N / ha,high
2194,ITF,Sud Italia,1994,11.602269408649434,atmospheric deposition rate to cropland,kg N / ha,high
2195,ITF,Sud Italia,1995,12.472693722888495,atmospheric deposition rate to cropland,kg N / ha,high
2196,ITF,Sud Italia,1996,12.332013050532812,atmospheric deposition rate to cropland,kg N / ha,high
2197,ITF,Sud Italia,1997,11.335845436540238,atmospheric deposition rate to cropland,kg N / ha,high
2198,ITF,Sud Italia,1998,11.50189769982349,atmospheric deposition rate to cropland,kg N / ha,high
2199,ITF,Sud Italia,1999,11.517810418939382,atmospheric deposition rate to cropland,kg N / ha,high
2200,ITF,Sud Italia,2000,10.116437650133717,atmospheric deposition rate to cropland,kg N / ha,high
2201,ITF,Sud Italia,2001,9.989358187575851,atmospheric deposition rate to cropland,kg N / ha,high
2202,ITF,Sud Italia,2002,12.112328964020238,atmospheric deposition rate to cropland,kg N / ha,high
2203,ITF,Sud Italia,2003,11.427730761495495,atmospheric deposition rate to cropland,kg N / ha,high
2204,ITF,Sud Italia,2004,10.658111235617703,atmospheric deposition rate to cropland,kg N / ha,high
2205,ITF,Sud Italia,2005,10.3414813308374,atmospheric deposition rate to cropland,kg N / ha,high
2206,ITF,Sud Italia,2006,10.22982521997071,atmospheric deposition rate to cropland,kg N / ha,high
2207,ITF,Sud Italia,2007,9.720458044758916,atmospheric deposition rate to cropland,kg N / ha,high
2208,ITF,Sud Italia,2008,9.246763733630834,atmospheric deposition rate to cropland,kg N / ha,high
2209,ITF,Sud Italia,2009,9.634322398695423,atmospheric deposition rate to cropland,kg N / ha,high
2210,ITF,Sud Italia,2010,9.1239670737195,atmospheric deposition rate to cropland,kg N / ha,high
2211,ITF,Sud Italia,2011,9.13058933705846,atmospheric deposition rate to cropland,kg N / ha,high
2212,ITF,Sud Italia,2012,8.067473052258864,atmospheric deposition rate to cropland,kg N / ha,high
2213,ITF,Sud Italia,2013,8.180235014350187,atmospheric deposition rate to cropland,kg N / ha,high
2214,ITF,Sud Italia,2014,8.5166123357709,atmospheric deposition rate to cropland,kg N / ha,high
2215,ITF,Sud Italia,2015,8.39937375031814,atmospheric deposition rate to cropland,kg N / ha,high
2216,ITF,Sud Italia,2016,8.543621419183241,atmospheric deposition rate to cropland,kg N / ha,high
2217,ITF,Sud Italia,2017,7.422396629332264,atmospheric deposition rate to cropland,kg N / ha,high
2218,ITF,Sud Italia,2018,8.918287457341684,atmospheric deposition rate to cropland,kg N / ha,high
2219,ITF,Sud Italia,2019,7.900087671495546,atmospheric deposition rate to cropland,kg N / ha,high
2220,ITG,Isole Italia,1990,8.552556011129774,atmospheric deposition rate to cropland,kg N / ha,high
2221,ITG,Isole Italia,1991,8.90301902877356,atmospheric deposition rate to cropland,kg N / ha,high
2222,ITG,Isole Italia,1992,9.279466394653497,atmospheric deposition rate to cropland,kg N / ha,high
2223,ITG,Isole Italia,1993,7.655784201828436,atmospheric deposition rate to cropland,kg N / ha,high
2224,ITG,Isole Italia,1994,7.77070850874597,atmospheric deposition rate to cropland,kg N / ha,high
2225,ITG,Isole Italia,1995,8.291961248717442,atmospheric deposition rate to cropland,kg N / ha,high
2226,ITG,Isole Italia,1996,9.313488071032005,atmospheric deposition rate to cropland,kg N / ha,high
2227,ITG,Isole Italia,1997,8.072480701859199,atmospheric deposition rate to cropland,kg N / ha,high
2228,ITG,Isole Italia,1998,7.598905803006016,atmospheric deposition rate to cropland,kg N / ha,high
2229,ITG,Isole Italia,1999,7.303256272331257,atmospheric deposition rate to cropland,kg N / ha,high
2230,ITG,Isole Italia,2000,6.8854271130546785,atmospheric deposition rate to cropland,kg N / ha,high
2231,ITG,Isole Italia,2001,6.725900259465747,atmospheric deposition rate to cropland,kg N / ha,high
2232,ITG,Isole Italia,2002,7.057615634177572,atmospheric deposition rate to cropland,kg N / ha,high
2233,ITG,Isole Italia,2003,7.837256117134636,atmospheric deposition rate to cropland,kg N / ha,high
2234,ITG,Isole Italia,2004,7.793633765822493,atmospheric deposition rate to cropland,kg N / ha,high
2235,ITG,Isole Italia,2005,7.180372209377668,atmospheric deposition rate to cropland,kg N / ha,high
2236,ITG,Isole Italia,2006,6.601242526418804,atmospheric deposition rate to cropland,kg N / ha,high
2237,ITG,Isole Italia,2007,7.015896392743737,atmospheric deposition rate to cropland,kg N / ha,high
2238,ITG,Isole Italia,2008,6.076221073547839,atmospheric deposition rate to cropland,kg N / ha,high
2239,ITG,Isole Italia,2009,6.458794270549446,atmospheric deposition rate to cropland,kg N / ha,high
2240,ITG,Isole Italia,2010,6.361429347332122,atmospheric deposition rate to cropland,kg N / ha,high
2241,ITG,Isole Italia,2011,5.836380587406934,atmospheric deposition rate to cropland,kg N / ha,high
2242,ITG,Isole Italia,2012,5.622154837010689,atmospheric deposition rate to cropland,kg N / ha,high
2243,ITG,Isole Italia,2013,6.111518206930421,atmospheric deposition rate to cropland,kg N / ha,high
2244,ITG,Isole Italia,2014,5.479939509782071,atmospheric deposition rate to cropland,kg N / ha,high
2245,ITG,Isole Italia,2015,5.742624042364217,atmospheric deposition rate to cropland,kg N / ha,high
2246,ITG,Isole Italia,2016,5.39375158417235,atmospheric deposition rate to cropland,kg N / ha,high
2247,ITG,Isole Italia,2017,4.659815682259224,atmospheric deposition rate to cropland,kg N / ha,high
2248,ITG,Isole Italia,2018,6.417167587035551,atmospheric deposition rate to cropland,kg N / ha,high
2249,ITG,Isole Italia,2019,5.503767962517063,atmospheric deposition rate to cropland,kg N / ha,high
2250,ITH,Nord-Est Italia,1990,36.645609061394325,atmospheric deposition rate to cropland,kg N / ha,high
2251,ITH,Nord-Est Italia,1991,35.144138669186916,atmospheric deposition rate to cropland,kg N / ha,high
2252,ITH,Nord-Est Italia,1992,33.546817200796966,atmospheric deposition rate to cropland,kg N / ha,high
2253,ITH,Nord-Est Italia,1993,32.174843525774214,atmospheric deposition rate to cropland,kg N / ha,high
2254,ITH,Nord-Est Italia,1994,35.085995963373904,atmospheric deposition rate to cropland,kg N / ha,high
2255,ITH,Nord-Est Italia,1995,35.39007034277622,atmospheric deposition rate to cropland,kg N / ha,high
2256,ITH,Nord-Est Italia,1996,34.831936548347386,atmospheric deposition rate to cropland,kg N / ha,high
2257,ITH,Nord-Est Italia,1997,32.02596545636977,atmospheric deposition rate to cropland,kg N / ha,high
2258,ITH,Nord-Est Italia,1998,31.30966250456964,atmospheric deposition rate to cropland,kg N / ha,high
2259,ITH,Nord-Est Italia,1999,33.77445701730837,atmospheric deposition rate to cropland,kg N / ha,high
2260,ITH,Nord-Est Italia,2000,30.69453269015881,atmospheric deposition rate to cropland,kg N / ha,high
2261,ITH,Nord-Est Italia,2001,31.91726526244322,atmospheric deposition rate to cropland,kg N / ha,high
2262,ITH,Nord-Est Italia,2002,34.0432534414987,atmospheric deposition rate to cropland,kg N / ha,high
2263,ITH,Nord-Est Italia,2003,27.191183254746548,atmospheric deposition rate to cropland,kg N / ha,high
2264,ITH,Nord-Est Italia,2004,30.52780035130161,atmospheric deposition rate to cropland,kg N / ha,high
2265,ITH,Nord-Est Italia,2005,28.55510861777877,atmospheric deposition rate to cropland,kg N / ha,high
2266,ITH,Nord-Est Italia,2006,26.629517137138173,atmospheric deposition rate to cropland,kg N / ha,high
2267,ITH,Nord-Est Italia,2007,26.572119353323366,atmospheric deposition rate to cropland,kg N / ha,high
2268,ITH,Nord-Est Italia,2008,27.933561342847202,atmospheric deposition rate to cropland,kg N / ha,high
2269,ITH,Nord-Est Italia,2009,26.534950448945455,atmospheric deposition rate to cropland,kg N / ha,high
2270,ITH,Nord-Est Italia,2010,28.568917798917827,atmospheric deposition rate to cropland,kg N / ha,high
2271,ITH,Nord-Est Italia,2011,23.237184638540874,atmospheric deposition rate to cropland,kg N / ha,high
2272,ITH,Nord-Est Italia,2012,24.60795738875388,atmospheric deposition rate to cropland,kg N / ha,high
2273,ITH,Nord-Est Italia,2013,26.31103454677299,atmospheric deposition rate to cropland,kg N / ha,high
2274,ITH,Nord-Est Italia,2014,25.687478626892272,atmospheric deposition rate to cropland,kg N / ha,high
2275,ITH,Nord-Est Italia,2015,21.52076676390833,atmospheric deposition rate to cropland,kg N / ha,high
2276,ITH,Nord-Est Italia,2016,24.602653384927688,atmospheric deposition rate to cropland,kg N / ha,high
2277,ITH,Nord-Est Italia,2017,21.55668131163007,atmospheric deposition rate to cropland,kg N / ha,high
2278,ITH,Nord-Est Italia,2018,24.762804263647666,atmospheric deposition rate to cropland,kg N / ha,high
2279,ITH,Nord-Est Italia,2019,22.513086463524246,atmospheric deposition rate to cropland,kg N / ha,high
2280,ITI,Centro Italia,1990,16.563766344954857,atmospheric deposition rate to cropland,kg N / ha,high
2281,ITI,Centro Italia,1991,17.20968799829475,atmospheric deposition rate to cropland,kg N / ha,high
2282,ITI,Centro Italia,1992,16.380069684084127,atmospheric deposition rate to cropland,kg N / ha,high
2283,ITI,Centro Italia,1993,15.674524848839871,atmospheric deposition rate to cropland,kg N / ha,high
2284,ITI,Centro Italia,1994,14.716743461183155,atmospheric deposition rate to cropland,kg N / ha,high
2285,ITI,Centro Italia,1995,16.914326058355652,atmospheric deposition rate to cropland,kg N / ha,high
2286,ITI,Centro Italia,1996,17.1367671510774,atmospheric deposition rate to cropland,kg N / ha,high
2287,ITI,Centro Italia,1997,15.497141583513075,atmospheric deposition rate to cropland,kg N / ha,high
2288,ITI,Centro Italia,1998,14.5650464938694,atmospheric deposition rate to cropland,kg N / ha,high
2289,ITI,Centro Italia,1999,15.528723704841003,atmospheric deposition rate to cropland,kg N / ha,high
2290,ITI,Centro Italia,2000,14.778793822981532,atmospheric deposition rate to cropland,kg N / ha,high
2291,ITI,Centro Italia,2001,14.264758193457943,atmospheric deposition rate to cropland,kg N / ha,high
2292,ITI,Centro Italia,2002,15.942484910464293,atmospheric deposition rate to cropland,kg N / ha,high
2293,ITI,Centro Italia,2003,14.101352284076548,atmospheric deposition rate to cropland,kg N / ha,high
2294,ITI,Centro Italia,2004,14.810776544338943,atmospheric deposition rate to cropland,kg N / ha,high
2295,ITI,Centro Italia,2005,14.010169717351136,atmospheric deposition rate to cropland,kg N / ha,high
