,region,region name,year,symbol,label,unit,value
6779,UKE,Yorkshire and Humber,2019,urb_typ,urban typology,no unit,
6780,UKF,East Midland England,1990,typ,metabolic typology,no unit,DSG
6781,UKF,East Midland England,1990,urb_typ,urban typology,no unit,
6782,UKF,East Midland England,1991,typ,metabolic typology,no unit,DSG
6783,UKF,East Midland England,1991,urb_typ,urban typology,no unit,
6784,UKF,East Midland England,1992,typ,metabolic typology,no unit,DSG
6785,UKF,East Midland England,1992,urb_typ,urban typology,no unit,
6786,UKF,East Midland England,1993,typ,metabolic typology,no unit,DSG
6787,UKF,East Midland England,1993,urb_typ,urban typology,no unit,
6788,UKF,East Midland England,1994,typ,metabolic typology,no unit,DSG
6789,UKF,East Midland England,1994,urb_typ,urban typology,no unit,
6790,UKF,East Midland England,1995,typ,metabolic typology,no unit,DSG
6791,UKF,East Midland England,1995,urb_typ,urban typology,no unit,
6792,UKF,East Midland England,1996,typ,metabolic typology,no unit,DSG
6793,UKF,East Midland England,1996,urb_typ,urban typology,no unit,
6794,UKF,East Midland England,1997,typ,metabolic typology,no unit,DSG
6795,UKF,East Midland England,1997,urb_typ,urban typology,no unit,
6796,UKF,East Midland England,1998,typ,metabolic typology,no unit,DSG
6797,UKF,East Midland England,1998,urb_typ,urban typology,no unit,
6798,UKF,East Midland England,1999,typ,metabolic typology,no unit,DSG
6799,UKF,East Midland England,1999,urb_typ,urban typology,no unit,
6800,UKF,East Midland England,2000,typ,metabolic typology,no unit,DSG
6801,UKF,East Midland England,2000,urb_typ,urban typology,no unit,
6802,UKF,East Midland England,2001,typ,metabolic typology,no unit,DSG
6803,UKF,East Midland England,2001,urb_typ,urban typology,no unit,
6804,UKF,East Midland England,2002,typ,metabolic typology,no unit,DSG
6805,UKF,East Midland England,2002,urb_typ,urban typology,no unit,
6806,UKF,East Midland England,2003,typ,metabolic typology,no unit,DSG
6807,UKF,East Midland England,2003,urb_typ,urban typology,no unit,
6808,UKF,East Midland England,2004,typ,metabolic typology,no unit,DSG
6809,UKF,East Midland England,2004,urb_typ,urban typology,no unit,
6810,UKF,East Midland England,2005,typ,metabolic typology,no unit,DSG
6811,UKF,East Midland England,2005,urb_typ,urban typology,no unit,
6812,UKF,East Midland England,2006,typ,metabolic typology,no unit,DSG
6813,UKF,East Midland England,2006,urb_typ,urban typology,no unit,
6814,UKF,East Midland England,2007,typ,metabolic typology,no unit,DSG
6815,UKF,East Midland England,2007,urb_typ,urban typology,no unit,
6816,UKF,East Midland England,2008,typ,metabolic typology,no unit,DSG
6817,UKF,East Midland England,2008,urb_typ,urban typology,no unit,
6818,UKF,East Midland England,2009,typ,metabolic typology,no unit,DSG
6819,UKF,East Midland England,2009,urb_typ,urban typology,no unit,
6820,UKF,East Midland England,2010,typ,metabolic typology,no unit,DSG
6821,UKF,East Midland England,2010,urb_typ,urban typology,no unit,
6822,UKF,East Midland England,2011,typ,metabolic typology,no unit,DSG
6823,UKF,East Midland England,2011,urb_typ,urban typology,no unit,
6824,UKF,East Midland England,2012,typ,metabolic typology,no unit,DSG
6825,UKF,East Midland England,2012,urb_typ,urban typology,no unit,
6826,UKF,East Midland England,2013,typ,metabolic typology,no unit,DSG
6827,UKF,East Midland England,2013,urb_typ,urban typology,no unit,
6828,UKF,East Midland England,2014,typ,metabolic typology,no unit,DSG
6829,UKF,East Midland England,2014,urb_typ,urban typology,no unit,
6830,UKF,East Midland England,2015,typ,metabolic typology,no unit,DSG
6831,UKF,East Midland England,2015,urb_typ,urban typology,no unit,
6832,UKF,East Midland England,2016,typ,metabolic typology,no unit,DSG
6833,UKF,East Midland England,2016,urb_typ,urban typology,no unit,
6834,UKF,East Midland England,2017,typ,metabolic typology,no unit,DSG
6835,UKF,East Midland England,2017,urb_typ,urban typology,no unit,
6836,UKF,East Midland England,2018,typ,metabolic typology,no unit,DSG
6837,UKF,East Midland England,2018,urb_typ,urban typology,no unit,
6838,UKF,East Midland England,2019,typ,metabolic typology,no unit,DSG
6839,UKF,East Midland England,2019,urb_typ,urban typology,no unit,
6840,UKG,West Midlands England,1990,typ,metabolic typology,no unit,DSG
6841,UKG,West Midlands England,1990,urb_typ,urban typology,no unit,
6842,UKG,West Midlands England,1991,typ,metabolic typology,no unit,DSG
6843,UKG,West Midlands England,1991,urb_typ,urban typology,no unit,
6844,UKG,West Midlands England,1992,typ,metabolic typology,no unit,DSG
6845,UKG,West Midlands England,1992,urb_typ,urban typology,no unit,
6846,UKG,West Midlands England,1993,typ,metabolic typology,no unit,DSG
6847,UKG,West Midlands England,1993,urb_typ,urban typology,no unit,
6848,UKG,West Midlands England,1994,typ,metabolic typology,no unit,DSG
6849,UKG,West Midlands England,1994,urb_typ,urban typology,no unit,
6850,UKG,West Midlands England,1995,typ,metabolic typology,no unit,DSG
6851,UKG,West Midlands England,1995,urb_typ,urban typology,no unit,
6852,UKG,West Midlands England,1996,typ,metabolic typology,no unit,DSG
6853,UKG,West Midlands England,1996,urb_typ,urban typology,no unit,
6854,UKG,West Midlands England,1997,typ,metabolic typology,no unit,DSG
6855,UKG,West Midlands England,1997,urb_typ,urban typology,no unit,
6856,UKG,West Midlands England,1998,typ,metabolic typology,no unit,DSG
6857,UKG,West Midlands England,1998,urb_typ,urban typology,no unit,
6858,UKG,West Midlands England,1999,typ,metabolic typology,no unit,DSG
6859,UKG,West Midlands England,1999,urb_typ,urban typology,no unit,
6860,UKG,West Midlands England,2000,typ,metabolic typology,no unit,DSG
6861,UKG,West Midlands England,2000,urb_typ,urban typology,no unit,
6862,UKG,West Midlands England,2001,typ,metabolic typology,no unit,DSG
6863,UKG,West Midlands England,2001,urb_typ,urban typology,no unit,
6864,UKG,West Midlands England,2002,typ,metabolic typology,no unit,DSG
6865,UKG,West Midlands England,2002,urb_typ,urban typology,no unit,
6866,UKG,West Midlands England,2003,typ,metabolic typology,no unit,DSG
6867,UKG,West Midlands England,2003,urb_typ,urban typology,no unit,
6868,UKG,West Midlands England,2004,typ,metabolic typology,no unit,DSG
6869,UKG,West Midlands England,2004,urb_typ,urban typology,no unit,
6870,UKG,West Midlands England,2005,typ,metabolic typology,no unit,DSG
6871,UKG,West Midlands England,2005,urb_typ,urban typology,no unit,
6872,UKG,West Midlands England,2006,typ,metabolic typology,no unit,DSG
6873,UKG,West Midlands England,2006,urb_typ,urban typology,no unit,
6874,UKG,West Midlands England,2007,typ,metabolic typology,no unit,MXF
6875,UKG,West Midlands England,2007,urb_typ,urban typology,no unit,
6876,UKG,West Midlands England,2008,typ,metabolic typology,no unit,DSG
6877,UKG,West Midlands England,2008,urb_typ,urban typology,no unit,
6878,UKG,West Midlands England,2009,typ,metabolic typology,no unit,MXF
6879,UKG,West Midlands England,2009,urb_typ,urban typology,no unit,
6880,UKG,West Midlands England,2010,typ,metabolic typology,no unit,DSG
6881,UKG,West Midlands England,2010,urb_typ,urban typology,no unit,
6882,UKG,West Midlands England,2011,typ,metabolic typology,no unit,DSG
6883,UKG,West Midlands England,2011,urb_typ,urban typology,no unit,
6884,UKG,West Midlands England,2012,typ,metabolic typology,no unit,DSG
6885,UKG,West Midlands England,2012,urb_typ,urban typology,no unit,
6886,UKG,West Midlands England,2013,typ,metabolic typology,no unit,DSG
6887,UKG,West Midlands England,2013,urb_typ,urban typology,no unit,
6888,UKG,West Midlands England,2014,typ,metabolic typology,no unit,DSG
6889,UKG,West Midlands England,2014,urb_typ,urban typology,no unit,
6890,UKG,West Midlands England,2015,typ,metabolic typology,no unit,DSG
6891,UKG,West Midlands England,2015,urb_typ,urban typology,no unit,
6892,UKG,West Midlands England,2016,typ,metabolic typology,no unit,DSG
6893,UKG,West Midlands England,2016,urb_typ,urban typology,no unit,
6894,UKG,West Midlands England,2017,typ,metabolic typology,no unit,DSG
6895,UKG,West Midlands England,2017,urb_typ,urban typology,no unit,
6896,UKG,West Midlands England,2018,typ,metabolic typology,no unit,MXF
6897,UKG,West Midlands England,2018,urb_typ,urban typology,no unit,
6898,UKG,West Midlands England,2019,typ,metabolic typology,no unit,DSG
6899,UKG,West Midlands England,2019,urb_typ,urban typology,no unit,
6900,UKH,East England,1990,typ,metabolic typology,no unit,SCS
6901,UKH,East England,1990,urb_typ,urban typology,no unit,
6902,UKH,East England,1991,typ,metabolic typology,no unit,SCS
6903,UKH,East England,1991,urb_typ,urban typology,no unit,
6904,UKH,East England,1992,typ,metabolic typology,no unit,SCS
6905,UKH,East England,1992,urb_typ,urban typology,no unit,
6906,UKH,East England,1993,typ,metabolic typology,no unit,SCS
6907,UKH,East England,1993,urb_typ,urban typology,no unit,
6908,UKH,East England,1994,typ,metabolic typology,no unit,SCS
6909,UKH,East England,1994,urb_typ,urban typology,no unit,
6910,UKH,East England,1995,typ,metabolic typology,no unit,SCS
6911,UKH,East England,1995,urb_typ,urban typology,no unit,
6912,UKH,East England,1996,typ,metabolic typology,no unit,SCS
6913,UKH,East England,1996,urb_typ,urban typology,no unit,
6914,UKH,East England,1997,typ,metabolic typology,no unit,SCS
6915,UKH,East England,1997,urb_typ,urban typology,no unit,
6916,UKH,East England,1998,typ,metabolic typology,no unit,SCS
6917,UKH,East England,1998,urb_typ,urban typology,no unit,
6918,UKH,East England,1999,typ,metabolic typology,no unit,SCS
6919,UKH,East England,1999,urb_typ,urban typology,no unit,
6920,UKH,East England,2000,typ,metabolic typology,no unit,SCS
6921,UKH,East England,2000,urb_typ,urban typology,no unit,
6922,UKH,East England,2001,typ,metabolic typology,no unit,SCS
6923,UKH,East England,2001,urb_typ,urban typology,no unit,
6924,UKH,East England,2002,typ,metabolic typology,no unit,SCS
6925,UKH,East England,2002,urb_typ,urban typology,no unit,
6926,UKH,East England,2003,typ,metabolic typology,no unit,SCS
6927,UKH,East England,2003,urb_typ,urban typology,no unit,
6928,UKH,East England,2004,typ,metabolic typology,no unit,SCS
6929,UKH,East England,2004,urb_typ,urban typology,no unit,
6930,UKH,East England,2005,typ,metabolic typology,no unit,SCS
6931,UKH,East England,2005,urb_typ,urban typology,no unit,
6932,UKH,East England,2006,typ,metabolic typology,no unit,SCS
6933,UKH,East England,2006,urb_typ,urban typology,no unit,
6934,UKH,East England,2007,typ,metabolic typology,no unit,SCS
6935,UKH,East England,2007,urb_typ,urban typology,no unit,
6936,UKH,East England,2008,typ,metabolic typology,no unit,SCS
6937,UKH,East England,2008,urb_typ,urban typology,no unit,
6938,UKH,East England,2009,typ,metabolic typology,no unit,SCS
6939,UKH,East England,2009,urb_typ,urban typology,no unit,
6940,UKH,East England,2010,typ,metabolic typology,no unit,SCS
6941,UKH,East England,2010,urb_typ,urban typology,no unit,
6942,UKH,East England,2011,typ,metabolic typology,no unit,SCS
6943,UKH,East England,2011,urb_typ,urban typology,no unit,
6944,UKH,East England,2012,typ,metabolic typology,no unit,SCS
6945,UKH,East England,2012,urb_typ,urban typology,no unit,
6946,UKH,East England,2013,typ,metabolic typology,no unit,SCS
6947,UKH,East England,2013,urb_typ,urban typology,no unit,
6948,UKH,East England,2014,typ,metabolic typology,no unit,SCS
6949,UKH,East England,2014,urb_typ,urban typology,no unit,
6950,UKH,East England,2015,typ,metabolic typology,no unit,SCS
6951,UKH,East England,2015,urb_typ,urban typology,no unit,
6952,UKH,East England,2016,typ,metabolic typology,no unit,SCS
6953,UKH,East England,2016,urb_typ,urban typology,no unit,
6954,UKH,East England,2017,typ,metabolic typology,no unit,SCS
6955,UKH,East England,2017,urb_typ,urban typology,no unit,
6956,UKH,East England,2018,typ,metabolic typology,no unit,SCS
6957,UKH,East England,2018,urb_typ,urban typology,no unit,
6958,UKH,East England,2019,typ,metabolic typology,no unit,SCS
6959,UKH,East England,2019,urb_typ,urban typology,no unit,
6960,UKJ,Saout East England,1990,typ,metabolic typology,no unit,MXG
6961,UKJ,Saout East England,1990,urb_typ,urban typology,no unit,
6962,UKJ,Saout East England,1991,typ,metabolic typology,no unit,MXG
6963,UKJ,Saout East England,1991,urb_typ,urban typology,no unit,
6964,UKJ,Saout East England,1992,typ,metabolic typology,no unit,MXG
6965,UKJ,Saout East England,1992,urb_typ,urban typology,no unit,
6966,UKJ,Saout East England,1993,typ,metabolic typology,no unit,MXG
6967,UKJ,Saout East England,1993,urb_typ,urban typology,no unit,
6968,UKJ,Saout East England,1994,typ,metabolic typology,no unit,MXG
6969,UKJ,Saout East England,1994,urb_typ,urban typology,no unit,
6970,UKJ,Saout East England,1995,typ,metabolic typology,no unit,MXG
6971,UKJ,Saout East England,1995,urb_typ,urban typology,no unit,
6972,UKJ,Saout East England,1996,typ,metabolic typology,no unit,MXG
6973,UKJ,Saout East England,1996,urb_typ,urban typology,no unit,
6974,UKJ,Saout East England,1997,typ,metabolic typology,no unit,MXG
6975,UKJ,Saout East England,1997,urb_typ,urban typology,no unit,
6976,UKJ,Saout East England,1998,typ,metabolic typology,no unit,MXG
6977,UKJ,Saout East England,1998,urb_typ,urban typology,no unit,
6978,UKJ,Saout East England,1999,typ,metabolic typology,no unit,MXG
6979,UKJ,Saout East England,1999,urb_typ,urban typology,no unit,
6980,UKJ,Saout East England,2000,typ,metabolic typology,no unit,MXG
6981,UKJ,Saout East England,2000,urb_typ,urban typology,no unit,
6982,UKJ,Saout East England,2001,typ,metabolic typology,no unit,MXG
6983,UKJ,Saout East England,2001,urb_typ,urban typology,no unit,
6984,UKJ,Saout East England,2002,typ,metabolic typology,no unit,MXG
6985,UKJ,Saout East England,2002,urb_typ,urban typology,no unit,
6986,UKJ,Saout East England,2003,typ,metabolic typology,no unit,MXG
6987,UKJ,Saout East England,2003,urb_typ,urban typology,no unit,
6988,UKJ,Saout East England,2004,typ,metabolic typology,no unit,MXG
6989,UKJ,Saout East England,2004,urb_typ,urban typology,no unit,
6990,UKJ,Saout East England,2005,typ,metabolic typology,no unit,MXG
6991,UKJ,Saout East England,2005,urb_typ,urban typology,no unit,
6992,UKJ,Saout East England,2006,typ,metabolic typology,no unit,MXG
6993,UKJ,Saout East England,2006,urb_typ,urban typology,no unit,
6994,UKJ,Saout East England,2007,typ,metabolic typology,no unit,MXG
6995,UKJ,Saout East England,2007,urb_typ,urban typology,no unit,
6996,UKJ,Saout East England,2008,typ,metabolic typology,no unit,MXG
6997,UKJ,Saout East England,2008,urb_typ,urban typology,no unit,
6998,UKJ,Saout East England,2009,typ,metabolic typology,no unit,MXG
6999,UKJ,Saout East England,2009,urb_typ,urban typology,no unit,
7000,UKJ,Saout East England,2010,typ,metabolic typology,no unit,MXG
7001,UKJ,Saout East England,2010,urb_typ,urban typology,no unit,
7002,UKJ,Saout East England,2011,typ,metabolic typology,no unit,MXG
7003,UKJ,Saout East England,2011,urb_typ,urban typology,no unit,
7004,UKJ,Saout East England,2012,typ,metabolic typology,no unit,MXG
7005,UKJ,Saout East England,2012,urb_typ,urban typology,no unit,
7006,UKJ,Saout East England,2013,typ,metabolic typology,no unit,MXG
7007,UKJ,Saout East England,2013,urb_typ,urban typology,no unit,
7008,UKJ,Saout East England,2014,typ,metabolic typology,no unit,SCS
7009,UKJ,Saout East England,2014,urb_typ,urban typology,no unit,
7010,UKJ,Saout East England,2015,typ,metabolic typology,no unit,SCS
7011,UKJ,Saout East England,2015,urb_typ,urban typology,no unit,
7012,UKJ,Saout East England,2016,typ,metabolic typology,no unit,MXG
7013,UKJ,Saout East England,2016,urb_typ,urban typology,no unit,
7014,UKJ,Saout East England,2017,typ,metabolic typology,no unit,SCS
7015,UKJ,Saout East England,2017,urb_typ,urban typology,no unit,
7016,UKJ,Saout East England,2018,typ,metabolic typology,no unit,MXG
7017,UKJ,Saout East England,2018,urb_typ,urban typology,no unit,
7018,UKJ,Saout East England,2019,typ,metabolic typology,no unit,SCS
7019,UKJ,Saout East England,2019,urb_typ,urban typology,no unit,
7020,UKK,South West England,1990,typ,metabolic typology,no unit,DSG
7021,UKK,South West England,1990,urb_typ,urban typology,no unit,
7022,UKK,South West England,1991,typ,metabolic typology,no unit,DSG
7023,UKK,South West England,1991,urb_typ,urban typology,no unit,
7024,UKK,South West England,1992,typ,metabolic typology,no unit,DSG
7025,UKK,South West England,1992,urb_typ,urban typology,no unit,
7026,UKK,South West England,1993,typ,metabolic typology,no unit,DSG
7027,UKK,South West England,1993,urb_typ,urban typology,no unit,
7028,UKK,South West England,1994,typ,metabolic typology,no unit,DSG
7029,UKK,South West England,1994,urb_typ,urban typology,no unit,
7030,UKK,South West England,1995,typ,metabolic typology,no unit,DSG
7031,UKK,South West England,1995,urb_typ,urban typology,no unit,
7032,UKK,South West England,1996,typ,metabolic typology,no unit,DSG
7033,UKK,South West England,1996,urb_typ,urban typology,no unit,
7034,UKK,South West England,1997,typ,metabolic typology,no unit,DSG
7035,UKK,South West England,1997,urb_typ,urban typology,no unit,
7036,UKK,South West England,1998,typ,metabolic typology,no unit,DSG
7037,UKK,South West England,1998,urb_typ,urban typology,no unit,
7038,UKK,South West England,1999,typ,metabolic typology,no unit,DSG
7039,UKK,South West England,1999,urb_typ,urban typology,no unit,
7040,UKK,South West England,2000,typ,metabolic typology,no unit,MXG
7041,UKK,South West England,2000,urb_typ,urban typology,no unit,
7042,UKK,South West England,2001,typ,metabolic typology,no unit,MXG
7043,UKK,South West England,2001,urb_typ,urban typology,no unit,
7044,UKK,South West England,2002,typ,metabolic typology,no unit,MXG
7045,UKK,South West England,2002,urb_typ,urban typology,no unit,
7046,UKK,South West England,2003,typ,metabolic typology,no unit,MXG
7047,UKK,South West England,2003,urb_typ,urban typology,no unit,
7048,UKK,South West England,2004,typ,metabolic typology,no unit,MXG
7049,UKK,South West England,2004,urb_typ,urban typology,no unit,
7050,UKK,South West England,2005,typ,metabolic typology,no unit,MXG
7051,UKK,South West England,2005,urb_typ,urban typology,no unit,
7052,UKK,South West England,2006,typ,metabolic typology,no unit,MXG
7053,UKK,South West England,2006,urb_typ,urban typology,no unit,
7054,UKK,South West England,2007,typ,metabolic typology,no unit,MXG
7055,UKK,South West England,2007,urb_typ,urban typology,no unit,
7056,UKK,South West England,2008,typ,metabolic typology,no unit,MXG
7057,UKK,South West England,2008,urb_typ,urban typology,no unit,
7058,UKK,South West England,2009,typ,metabolic typology,no unit,MXG
7059,UKK,South West England,2009,urb_typ,urban typology,no unit,
7060,UKK,South West England,2010,typ,metabolic typology,no unit,MXG
7061,UKK,South West England,2010,urb_typ,urban typology,no unit,
7062,UKK,South West England,2011,typ,metabolic typology,no unit,MXG
7063,UKK,South West England,2011,urb_typ,urban typology,no unit,
7064,UKK,South West England,2012,typ,metabolic typology,no unit,MXG
7065,UKK,South West England,2012,urb_typ,urban typology,no unit,
7066,UKK,South West England,2013,typ,metabolic typology,no unit,MXG
7067,UKK,South West England,2013,urb_typ,urban typology,no unit,
7068,UKK,South West England,2014,typ,metabolic typology,no unit,MXG
7069,UKK,South West England,2014,urb_typ,urban typology,no unit,
7070,UKK,South West England,2015,typ,metabolic typology,no unit,MXG
7071,UKK,South West England,2015,urb_typ,urban typology,no unit,
7072,UKK,South West England,2016,typ,metabolic typology,no unit,MXG
7073,UKK,South West England,2016,urb_typ,urban typology,no unit,
7074,UKK,South West England,2017,typ,metabolic typology,no unit,MXG
7075,UKK,South West England,2017,urb_typ,urban typology,no unit,
7076,UKK,South West England,2018,typ,metabolic typology,no unit,MXG
7077,UKK,South West England,2018,urb_typ,urban typology,no unit,
7078,UKK,South West England,2019,typ,metabolic typology,no unit,MXG
