Domain Code;Domain;region;Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;996800;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;62200;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;987300;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;66900;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;1061900;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;67100;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;1065079;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;71450;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;1134126;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;72570;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;1151905;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;73550;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;1167460;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;74880;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;1248118;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;75600;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;1260116;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;75840;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;1264125;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;77540;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;1292464;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;76330;A;Official figure;
QCL;Crops and livestock products;FI;Finland;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;1272129;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;886800;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;14770000;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;918240;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1991;1991;1000 No;14699486;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;922500;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;14658421;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;930900;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;14223674;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;982200;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;14093924;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;1024560;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;14351580;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;993600;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;13877462;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;979654;E;Estimated value;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;13062051;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;982395;E;Estimated value;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;13098600;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;1001603;E;Estimated value;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;13354713;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;987885;E;Estimated value;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;13171800;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;1028200;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;13520422;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;996200;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;14087635;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;995900;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;14154019;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;1021000;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;15773382;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;930100;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;15934661;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;908300;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;15138300;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;878400;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;14640000;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;873973;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;13354713;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;901700;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;14600912;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;946500;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;15093962;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;865900;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;14087635;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;845300;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;14155132;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;945952;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;15765882;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;956379;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;15934661;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;970000;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;16318803;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;816297;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;13604950;A;Official figure;
QCL;Crops and livestock products;FR;France;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;877856;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;14630949;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;15351217;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;14251191;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;15121211;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;15609168;A;Official figure;
QCL;Crops and livestock products;FR;France;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;15364094;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;985000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;16628000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;922000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1991;1991;1000 No;15374000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;882000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;14453000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;826000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;13546000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;843000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;13825000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;836000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;13704000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;842000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;13809000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;850000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;13933000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;855000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;14013000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;874000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;14204000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;901000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;14400000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;887000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;14167000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;868000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;14262000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;825000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;12588360;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;813000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;12353075;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;795000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;12028253;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;796500;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;12136900;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;785600;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;11973800;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;789600;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;12103080;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;699000;A;Official figure;
QCL;Crops and livestock products;DE;Germany;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;10753850;E;Estimated value;
QCL;Crops and livestock products;DE;Germany;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;662400;A;Official figure;
