Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1996","1996","An","7994","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1997","1997","An","8450","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1998","1998","An","9898","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1999","1999","An","12100","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2000","2000","An","14407","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2001","2001","An","15025","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2002","2002","An","16952","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2003","2003","An","16879","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2004","2004","An","17500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2005","2005","An","19249","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2006","2006","An","19249","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2007","2007","An","19000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2008","2008","An","19623","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2009","2009","An","20000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2010","2010","An","20000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2011","2011","An","22673","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2012","2012","An","23200","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2013","2013","An","19000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2014","2014","An","21832","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2015","2015","An","20905","I","Imputed value",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2016","2016","An","19453","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","2017","2017","An","19453","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1992","1992","An","28482","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1993","1993","An","22011","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1994","1994","An","26566","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1995","1995","An","29077","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1996","1996","An","39118","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1997","1997","An","43192","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1998","1998","An","51947","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","1999","1999","An","72361","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2000","2000","An","72533","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2001","2001","An","96227","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2002","2002","An","94068","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2003","2003","An","107400","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2004","2004","An","105660","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2005","2005","An","119264","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2006","2006","An","129352","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2007","2007","An","131528","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2008","2008","An","131180","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2009","2009","An","138958","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2010","2010","An","138108","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2011","2011","An","129788","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2012","2012","An","119976","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2013","2013","An","114152","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2014","2014","An","108779","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2015","2015","An","113648","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2016","2016","An","109406","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2017","2017","An","119845","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2018","2018","An","108761","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2019","2019","An","110260","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1992","1992","An","529041","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1993","1993","An","601850","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1994","1994","An","591514","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1995","1995","An","570774","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1996","1996","An","592034","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1997","1997","An","552274","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1998","1998","An","578193","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","1999","1999","An","592378","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2000","2000","An","558459","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2001","2001","An","603594","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2002","2002","An","599895","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2003","2003","An","655665","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2004","2004","An","620506","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2005","2005","An","533998","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2006","2006","An","547432","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2007","2007","An","575116","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2008","2008","An","542590","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2009","2009","An","432011","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2010","2010","An","415230","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2011","2011","An","395593","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2012","2012","An","347310","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2013","2013","An","296097","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2014","2014","An","288350","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2015","2015","An","281319","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2016","2016","An","271385","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2017","2017","An","265744","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2018","2018","An","259130","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2019","2019","An","240140","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02152","Turkeys","1992","1992","1000 An","500","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02152","Turkeys","1993","1993","1000 An","480","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02152","Turkeys","1994","1994","1000 An","400","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02152","Turkeys","1995","1995","1000 An","350","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02152","Turkeys","1996","1996","1000 An","280","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02152","Turkeys","1997","1997","1000 An","292","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02152","Turkeys","1998","1998","1000 An","285","E","Estimated value",""
